pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
ado-deploypilot-ai-release,20260602.28,2026-06-02T23:13:00,Azure DevOps,devops/deploypilot-ai,main,cd38808e171eb3beb4a22ba5088cda20ae3de677,maria_sre,NodeJS,self-hosted-linux,GCP,1941,2247,336,test,Timeout,JOB_TIMEOUT,##[section]Starting: test | Agent job on Azure Pipelines | kubectl rollout status deployment/deploypilot-ai -n ml-prod --timeout=300s | timed out waiting for the condition,MEDIUM,51.05,6654,3,False,False,True,FAIL,67,8,3,0,0.519
gitlab-feature-store-security-scan,pipeline/1022902/job/2414387,2026-05-30T03:09:00,GitLab CI,mlops/feature-store,develop,5a8af72aaba9d6623d1fe018c4a293cf8597604d,junior_juan,Go,ubuntu-latest,Azure,1626,352,1154,deploy,Security Scan Failure,BANDIT_HIGH_SEVERITY,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | snyk test --severity-threshold=high | ✗ High severity vulnerability found in serde; upgrade to patched version before release | ERROR: Job failed: exit code 1,CRITICAL,56.0,22805,1,False,False,False,FAIL,56,9,19,0,0.627
circleci-auth-service-release,1d2d0ddf-0545-57a3-b125-8ede70a5072e,2026-05-12T03:40:00,CircleCI,security/auth-service,dependabot/npm_and_yarn/lodash-4.17.21,388b926ce99dd2d486e1d6d351002a06252eb520,release_manager,Rust,ubuntu-latest,AWS,598,1327,0,test,Test Failure,CARGO_TEST_FAILED,CircleCI step test | working_directory=~/project/auth-service | go test ./... | --- FAIL: TestFeatureStore (0.7s) | handler_test.go:142: got nil response body,HIGH,92.19,7670,0,False,False,False,FAIL,47,39,2,4,0.75
circleci-notification-service-security-scan,43604f34-142b-5fb7-b107-d9ee8edc17f4,2026-04-18T03:20:00,CircleCI,messaging/notification-service,hotfix/urgent-rollout,670ceec37cfefb79e26a5adac39710d3ca676e5d,devops-bot,Python,windows-latest,On-Prem,1679,846,682,build,Resource Exhaustion,CPU_LIMIT_EXCEEDED,CircleCI step build | working_directory=~/project/notification-service | pytest tests/ | worker process was killed by signal 9 (SIGKILL); container memory limit 4096Mi exceeded | Exited with code 1,HIGH,94.31,16077,3,False,False,True,FAIL,35,33,3,0,0.916
gitlab-ml-training-pipeline-security-scan,pipeline/1022200/job/2412845,2026-04-26T09:33:00,GitLab CI,mlops/ml-training-pipeline,release/2026.06,fee6ce4c2ebd3cbd7bd8587511ddd824d8b6e15c,dependabot[bot],Go,macos-latest,AWS,2836,1961,89,build,Timeout,DEPLOY_TIMEOUT,Running with gitlab-runner 17.x | stage=build | $ make build | npm ci | command timed out after 600000ms during postinstall script for react | ERROR: Job failed: exit code 1,HIGH,74.13,3284,1,False,False,False,FAIL,43,26,2,0,0.329
gha-terraform-infra-pr-validation,118001096658-1,2026-06-03T13:46:00,GitHub Actions,infra/terraform-infra,develop,cb7149e91d8f137db863dce0d74efb8111d1a3d6,security_scan_bot,C++,windows-latest,Azure,420,281,151,build,Security Scan Failure,OWASP_DEP_CHECK_FAIL,Run build job on ubuntu-latest | ##[group]refs/heads/develop | bandit -r src | Issue: [B105:hardcoded_password_string] Possible hardcoded password at C:\agent\_work\1\s\src\auth\service.cpp:191 | Error: Process completed with exit code 1,CRITICAL,57.14,3176,0,False,False,False,FAIL,7,2,1,0,0.221
jenkins-customer-profile-api-pr-validation,customer-profile-api/feature-model-registry#30296,2026-04-25T23:36:00,Jenkins,core/customer-profile-api,feature/model-registry,479292d1e08a8bb09828f6be79ec0546c5c6eed3,maria_sre,Go,macos-latest,GCP,410,1113,912,test,Resource Exhaustion,RUNNER_DISK_FULL,[Pipeline] stage(test) | [Pipeline] sh | pytest tests/ | worker process was killed by signal 9 (SIGKILL); container memory limit 4096Mi exceeded | script returned exit code 1,HIGH,97.0,22769,3,False,False,False,FAIL,55,13,14,0,0.246
ado-rag-qa-service-nightly-regression,20260621.29,2026-06-06T07:28:00,Azure DevOps,platform-team/rag-qa-service,develop,7f02be77924ac1068ce852453e318bac7c0d6718,carlos_dev,Java,ubuntu-latest,On-Prem,1507,1023,1509,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,##[section]Starting: deploy | Agent job on Azure Pipelines | kubectl rollout status deployment/rag-qa-service -n ml-staging --timeout=180s | error: deployment exceeded its progress deadline | image=gcr.io/internal-platform/rag-qa-service:7f02be77 | ##[error]Bash exited with code 1,CRITICAL,60.19,13871,2,False,False,False,FAIL,45,27,2,0,0.271
ado-fraud-detection-api-security-scan,20260607.24,2026-04-23T00:53:00,Azure DevOps,platform-team/fraud-detection-api,main,2368a1ce2eb3bac374e64f2416c4e20bee8c84fa,platform_admin,Go,macos-latest,AWS,568,1138,512,build,Permission Error,SECRET_NOT_FOUND,##[section]Starting: build | Agent job on Azure Pipelines | gh api repos/platform-team/fraud-detection-api/actions/secrets | HTTP 403: Resource not accessible by integration; GITHUB_TOKEN requires actions:write,HIGH,64.47,21428,0,False,False,False,FAIL,15,16,1,0,0.337
gha-rag-qa-service-nightly-regression,118001075284-1,2026-04-10T17:56:00,GitHub Actions,platform-team/rag-qa-service,dependabot/npm_and_yarn/lodash-4.17.21,6722f33e3ec2ad2e66ebd2c8b295b1bb37f0627e,release_manager,Python,ubuntu-latest,Azure,304,182,193,deploy,Deployment Failure,ROLLBACK_REQUIRED,Run deploy job on ubuntu-latest | ##[group]refs/heads/dependabot/npm_and_yarn/lodash-4.17.21 | kubectl describe pod | Warning FailedScheduling: 0/6 nodes are available: insufficient memory | namespace=prod | Error: Process completed with exit code 1,HIGH,61.78,2886,0,False,False,False,FAIL,22,4,1,0,0.258
gitlab-ml-training-pipeline-release,pipeline/1013301/job/2393275,2026-05-29T19:27:00,GitLab CI,mlops/ml-training-pipeline,main,a1ac1a94762588fde8a17f2091c514c97514b5df,isuru_devops,Java,macos-latest,On-Prem,442,1461,697,build,Security Scan Failure,SNYK_VULNERABILITY,Running with gitlab-runner 17.x | stage=build | $ make build | snyk test --severity-threshold=high | ✗ High severity vulnerability found in tokio; upgrade to patched version before release,CRITICAL,89.6,21359,1,False,False,False,FAIL,53,30,23,0,0.825
gha-data-ingestion-service-ci,118000854688-1,2026-04-27T12:49:00,GitHub Actions,data/data-ingestion-service,main,4c2a3034d141115e086faca072900e41293cb2c4,isuru_devops,Go,macos-latest,Azure,503,466,219,build,Security Scan Failure,TRIVY_CRITICAL_CVE,Run build job on ubuntu-latest | ##[group]refs/heads/main | snyk test --severity-threshold=high | ✗ High severity vulnerability found in fastapi; upgrade to patched version before release,CRITICAL,50.77,11779,1,False,False,False,FAIL,92,5,9,0,0.526
gitlab-e2e-test-suite-deploy-staging,pipeline/1011214/job/2388674,2026-05-26T01:45:00,GitLab CI,qa/e2e-test-suite,main,87b721c3c3bbcd8e7a0885d9d2fbd9e814abefbb,akash_mlops,Python,self-hosted-linux,AWS,343,914,1641,deploy,Deployment Failure,IMAGE_PULL_BACKOFF,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | helm upgrade --install e2e-test-suite charts/app -n prod | Error: UPGRADE FAILED: cannot patch Deployment: spec.template.spec.containers[0].image: Invalid value docker.io/company/e2e-test-suite:87b721c3,CRITICAL,82.01,5924,4,False,True,False,FAIL,81,12,9,0,0.562
gha-feature-store-deploy-staging,118000744390-1,2026-03-31T17:11:00,GitHub Actions,mlops/feature-store,release/2026.07,f0562a669fa0d886229d67685f706af706eaefb9,platform_admin,C++,ubuntu-latest,GCP,1499,464,0,test,Test Failure,PYTEST_ASSERTION,"Run test job on ubuntu-latest | ##[group]refs/heads/release | npm test -- --runInBand | FAIL src/reports/controller.spec.ts | Expected mock function to have been called once, received 0 calls | Error: Process completed with exit code 1",HIGH,59.38,7874,0,False,False,False,FAIL,45,2,11,2,0.439
jenkins-terraform-infra-build-test-deploy,terraform-infra/hotfix-urgente#22397,2026-04-13T03:45:00,Jenkins,infra/terraform-infra,hotfix/urgente,2534e15c1c22d4a887d35183c532045174c5830c,data_pipeline_bot,Java,ubuntu-latest,Azure,1420,220,493,build,Security Scan Failure,BANDIT_HIGH_SEVERITY,[Pipeline] stage(build) | [Pipeline] sh | snyk test --severity-threshold=high | ✗ High severity vulnerability found in requests; upgrade to patched version before release | script returned exit code 1,CRITICAL,43.47,14184,2,False,False,False,FAIL,79,31,7,0,0.252
gitlab-kafka-stream-processor-ci,pipeline/982826/job/2326224,2026-04-04T16:00:00,GitLab CI,data/kafka-stream-processor,main,c4bf51b292aa91b17f0198b7c70a3f0c041d6ef4,renovate[bot],NodeJS,ubuntu-latest,GCP,383,855,0,test,Test Failure,PYTEST_ASSERTION,Running with gitlab-runner 17.x | stage=test | $ make test | go test ./... | --- FAIL: TestAuthMiddleware (0.6s) | handler_test.go:24: got nil response body | ERROR: Job failed: exit code 1,HIGH,36.09,2388,0,False,False,False,FAIL,48,15,15,14,0.526
gha-e2e-test-suite-build-test-deploy,118001015070-1,2026-06-05T19:21:00,GitHub Actions,qa/e2e-test-suite,feature/pagos,2b1e76e382b35f2a16e836e1828a007322aa1432,data_pipeline_bot,Java,windows-latest,GCP,3427,956,612,test,Timeout,MAVEN_DOWNLOAD_TIMEOUT,Run test job on ubuntu-latest | ##[group]refs/heads/feature/pagos | pytest tests/integration --timeout=300 | TimeoutExpired: test suite exceeded 300 seconds while waiting for service at https://e2e-test-suite.dev.internal.example.com/healthz | Error: Process completed with exit code 1,HIGH,73.17,9261,3,False,False,True,FAIL,28,25,12,0,0.636
ado-kafka-stream-processor-security-scan,20260603.26,2026-05-16T20:45:00,Azure DevOps,data/kafka-stream-processor,hotfix/urgente,a3922ee631d3c0677b846e202b1d49866c9e0113,renovate[bot],Rust,windows-latest,GCP,1288,1386,51,build,Dependency Error,CARGO_CRATE_NOT_FOUND,"##[section]Starting: build | Agent job on Azure Pipelines | pipeline step failed after retry; logs were truncated after runner output limit, final exit status=1 | repository=kafka-stream-processor | ##[error]Bash exited with code 1",HIGH,49.1,14736,2,False,False,False,FAIL,87,3,6,0,0.475
gha-deploypilot-ai-deploy-staging,118000870472-1,2026-05-01T12:48:00,GitHub Actions,devops/deploypilot-ai,renovate/python-requests-2.x,bd271c67e18b2715345b0fe71b7362dc4d4a4fac,dependabot[bot],Java,macos-latest,On-Prem,1860,881,38,build,Network Error,API_GATEWAY_TIMEOUT,Run build job on ubuntu-latest | ##[group]refs/heads/renovate/python-requests-2.x | docker pull ghcr.io/deploypilot-ai:bd271c67 | received unexpected HTTP status: 504 Gateway Timeout from registry mirror 10.38.9.88,MEDIUM,38.6,17870,3,False,False,True,FAIL,91,24,12,0,0.887
gitlab-reporting-dashboard-build-test-deploy,pipeline/1022710/job/2413969,2026-05-27T20:57:00,GitLab CI,reporting/reporting-dashboard,master,a054131c65d01dfd3abecb3aa5e08a9cfb80105d,release_manager,Java,windows-latest,On-Prem,375,337,4,build,Resource Exhaustion,CPU_LIMIT_EXCEEDED,Running with gitlab-runner 17.x | stage=build | $ make build | pytest tests/ | worker process was killed by signal 9 (SIGKILL); container memory limit 4096Mi exceeded,HIGH,87.31,24147,1,False,False,False,FAIL,70,4,14,0,0.338
circleci-e2e-test-suite-deploy-staging,cc9bb78b-0376-5bd9-b2de-1204e49f3023,2026-05-22T04:28:00,CircleCI,qa/e2e-test-suite,develop,51a2648b4d42d72740db596c43c55d5a98941472,security_scan_bot,NodeJS,ubuntu-latest,GCP,1078,1204,155,build,Configuration Error,INVALID_SECRET_REFERENCE,CircleCI step build | working_directory=~/project/e2e-test-suite | command returned non-zero status during build; detailed tool output was written above and summary artifact was not created | sha=51a2648b | Exited with code 1,MEDIUM,57.12,21974,3,False,False,False,FAIL,27,10,9,0,0.762
gha-terraform-infra-build-test-deploy,118001048196-2,2026-04-28T20:58:00,GitHub Actions,infra/terraform-infra,feature/model-registry,0f16c7e96fb30091187428baeaf63adb851f3b16,nimal_backend,Go,windows-latest,AWS,1419,400,736,deploy,Configuration Error,YAML_PARSE_ERROR,Run deploy job on ubuntu-latest | ##[group]refs/heads/feature-x | helm template charts/app -f values-staging.yaml | YAML parse error on charts/app/templates/deployment.yaml: mapping values are not allowed in this context | Error: Process completed with exit code 1,HIGH,71.02,9841,0,False,False,False,FAIL,18,2,10,0,0.516
gitlab-energy-forecasting-pipeline-release,pipeline/987960/job/2337513,2026-04-13T23:50:00,GitLab CI,mlops/energy-forecasting-pipeline,develop,d9d4dbba13ef85940ebc63d48719537af29f4c84,release_manager,NodeJS,self-hosted-linux,Azure,839,1294,663,deploy,Security Scan Failure,TRIVY_CRITICAL_CVE,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | dependency-check --failOnCVSS 7 | CVE score 9.8 detected in transitive dependency spring-boot-starter-web; build blocked by quality gate | ERROR: Job failed: exit code 1,CRITICAL,89.66,8197,3,False,False,False,FAIL,31,7,19,0,0.869
gitlab-auth-service-release,pipeline/1013483/job/2393667,2026-05-30T01:24:00,GitLab CI,security/auth-service,main,084b25f01efbd52dc43bfb229f8902b6e9eb5652,isuru_devops,Go,ubuntu-latest,Azure,1058,240,166,build,Permission Error,K8S_RBAC_FORBIDDEN,Running with gitlab-runner 17.x | stage=build | $ make build | gcloud run deploy | PERMISSION_DENIED: principal ci-deploy@project.iam.gserviceaccount.com lacks roles/run.admin | ERROR: Job failed: exit code 1,CRITICAL,81.67,22619,0,False,False,False,FAIL,87,26,4,0,0.374
gha-e2e-test-suite-deploy-staging,118001087524-2,2026-05-24T01:35:00,GitHub Actions,qa/e2e-test-suite,develop,05bbab11f27cc2cfa031d21b9474336f0e9ba448,maria_sre,Go,ubuntu-latest,Azure,852,984,0,test,Test Failure,CARGO_TEST_FAILED,Run test job on ubuntu-latest | ##[group]refs/heads/develop | mvn test | [ERROR] Failures: OrderServiceTest.shouldRejectInvalidToken:221 expected:<201> but was:<500> | Error: Process completed with exit code 1,MEDIUM,64.53,22405,3,False,False,False,FAIL,59,21,4,12,0.355
gha-web-portal-ci,118000938513-2,2026-05-18T02:30:00,GitHub Actions,web/web-portal,feature/order-events,f5b8a4dc05efc020eda4283fc83e02923c8ba131,akash_mlops,Python,macos-latest,GCP,854,1424,0,test,Test Failure,CPP_GTEST_FAILED,Run test job on ubuntu-latest | ##[group]refs/heads/feature/order-events | go test ./... | --- FAIL: TestAuthMiddleware (0.8s) | handler_test.go:22: got nil response body,HIGH,83.48,11618,1,False,False,False,FAIL,67,23,4,5,0.829
gha-internal-api-gateway-pr-validation,118000764954-3,2026-04-05T17:06:00,GitHub Actions,platform/internal-api-gateway,renovate/python-requests-2.x,6b00d35daef4496b282f8a253293484593d2c381,sara_platform,Python,self-hosted-linux,,707,1488,1109,deploy,Configuration Error,ENV_VAR_MISSING,Run deploy job on ubuntu-latest | ##[group]refs/heads/renovate/python-requests-2.x | docker compose config | services.api.environment.SECRET_KEY contains an invalid reference; secret was not mounted in runner context,HIGH,36.31,15029,2,False,False,False,FAIL,32,7,4,0,0.303
jenkins-push-notification-worker-deploy-staging,push-notification-worker/develop#30233,2026-05-19T00:18:00,Jenkins,mobile/push-notification-worker,develop,a419d3101f849f034fdefdf80141daf52af00ab0,junior_juan,Java,macos-latest,AWS,2234,823,1047,build,Timeout,MAVEN_DOWNLOAD_TIMEOUT,[Pipeline] stage(build) | [Pipeline] sh | npm ci | command timed out after 600000ms during postinstall script for tokio,HIGH,77.48,18151,3,False,False,False,FAIL,42,27,6,0,0.883
gha-internal-api-gateway-pr-validation,118000986652-1,2026-05-29T18:17:00,GitHub Actions,platform/internal-api-gateway,hotfix/urgente,d2d3b859939e0344135a80581b829d66937566ef,release_manager,NodeJS,ubuntu-latest,On-Prem,927,1119,209,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,Run deploy job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | helm upgrade --install internal-api-gateway charts/app -n ml-prod | Error: UPGRADE FAILED: cannot patch Deployment: spec.template.spec.containers[0].image: Invalid value 123456789012.dkr.ecr.us-east-1.amazonaws.com/internal-api-gateway:d2d3b859 | Error: Process completed with exit code 1,CRITICAL,82.75,5306,2,False,True,False,FAIL,78,38,5,0,0.859
ado-internal-api-gateway-pr-validation,20260602.3,2026-06-11T00:37:00,Azure DevOps,platform/internal-api-gateway,dependabot/npm_and_yarn/lodash-4.17.21,10db0ecd1b7f427e1a7f6e17390f1549c5afa14e,devops-bot,Python,ubuntu-latest,AWS,312,259,55,deploy,Security Scan Failure,DEPENDABOT_ALERT,##[section]Starting: deploy | Agent job on Azure Pipelines | snyk test --severity-threshold=high | ✗ High severity vulnerability found in guava; upgrade to patched version before release | ##[error]Bash exited with code 1,HIGH,56.73,5727,0,False,False,False,FAIL,18,3,3,0,0.31
ado-model-serving-platform-pr-validation,20260603.25,2026-05-07T23:42:00,Azure DevOps,platform/model-serving-platform,bugfix/flaky-login-test,6ac2fc7dca08bddd972b5bcd79bf1f1df0228058,data_pipeline_bot,NodeJS,self-hosted-linux,GCP,817,1317,997,deploy,Security Scan Failure,TRIVY_CRITICAL_CVE,##[section]Starting: deploy | Agent job on Azure Pipelines | dependency-check --failOnCVSS 7 | CVE score 9.8 detected in transitive dependency pytest; build blocked by quality gate | ##[error]Bash exited with code 1,HIGH,48.84,9687,3,False,False,False,FAIL,21,41,24,0,0.907
ado-helm-charts-build-test-deploy,20260626.23,2026-04-22T03:08:00,Azure DevOps,infra/helm-charts,dependabot/npm_and_yarn/lodash-4.17.21,5f2c2d1c90faf94f47863d90f5339dc09d9a0a94,akash_mlops,NodeJS,macos-latest,On-Prem,1631,428,517,test,Network Error,REGISTRY_504,##[section]Starting: test | Agent job on Azure Pipelines | command returned non-zero status during test; detailed tool output was written above and summary artifact was not created | sha=5f2c2d1c | ##[error]Bash exited with code 1,MEDIUM,87.26,15767,3,False,False,False,FAIL,54,28,11,0,0.664
ado-mobile-backend-nightly-regression,20260609.26,2026-05-17T22:41:00,Azure DevOps,mobile/mobile-backend,bugfix/payment-webhook,1254f519c37fce3f3c8b4467d485531c1ebe07d9,data_pipeline_bot,Go,macos-latest,On-Prem,1565,263,368,build,Resource Exhaustion,JAVA_HEAP_SPACE,##[section]Starting: build | Agent job on Azure Pipelines | pytest tests/ | worker process was killed by signal 9 (SIGKILL); container memory limit 4096Mi exceeded,CRITICAL,92.16,31032,1,False,False,False,FAIL,26,6,4,0,0.81
