pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
circleci-push-notification-worker-security-scan,57ef8a14-96ff-5175-88dd-4ebecda85c3d,2026-06-11T08:54:00,CircleCI,mobile/push-notification-worker,bugfix/payment-webhook,2d1e2ca97cdfab450377e532fe3faa37d05ace32,data_pipeline_bot,NodeJS,windows-latest,AWS,1275,1375,0,test,Test Failure,CARGO_TEST_FAILED,CircleCI step test | working_directory=~/project/push-notification-worker | 2026-06-11 08:54:00 /home/runner/work/push-notification-worker/push-notification-worker/src/payments/index.ts:94: AssertionError: expected HTTP 200 but got 500 for GET /api/payments | failing test=test_feature_store.py | Error: Process completed with exit code 1 | Exited with code 1,HIGH,73.35,2054,0,FALSE,FALSE,FALSE,FAIL,61,31,3,14,0.67
gha-inventory-sync-worker-ci,118000267311-3,2025-12-05T07:07:00,GitHub Actions,ops/inventory-sync-worker,develop,a3735f6ce7809c120243d0b3c487fc368a5fccc4,dependabot[bot],Go,windows-latest,GCP,75,247,103,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/develop | dependency audit completed with no blocking vulnerabilities | status=success,None,68.92,2457,1,FALSE,FALSE,FALSE,PASS,29,1,2,0,0.055
gha-web-portal-pr-validation,118000761959-2,2026-04-05T00:01:00,GitHub Actions,web/web-portal,release/2026.07,bd19652b3708c04ce2a6af445cd186fcbc43d720,junior_juan,Rust,ubuntu-latest,Azure,418,1019,565,deploy,Deployment Failure,IMAGE_PULL_BACKOFF,Run deploy job on ubuntu-latest | ##[group]refs/heads/release | AWS ALB target group health check failed: target 10.128.109.111:5083 unhealthy after deployment; CodeDeploy marked revision failed | Error: Process completed with exit code 1,CRITICAL,82.69,5966,1,FALSE,FALSE,TRUE,FAIL,71,5,9,0,0.865
gitlab-reporting-dashboard-pr-validation,pipeline/1003220/job/2371100,2026-05-11T15:25:00,GitLab CI,reporting/reporting-dashboard,release/2026.06,b9aa4443b99490eb9038d10769bd59969675849f,isuru_devops,Rust,macos-latest,On-Prem,3327,716,1053,test,Timeout,WAIT_FOR_SERVICE_TIMEOUT,Running with gitlab-runner 17.x | stage=test | $ make test | kubectl rollout status deployment/reporting-dashboard -n staging --timeout=300s | timed out waiting for the condition,MEDIUM,35.85,20704,4,FALSE,FALSE,FALSE,FAIL,79,10,14,0,0.721
gitlab-billing-api-ci,pipeline/915681/job/2178504,2025-12-04T11:25:00,GitLab CI,finance/billing-api,feature/auth-jwt,90f2caa1fc52d3f50456c141e0dd5f93edf2d720,isuru_devops,NodeJS,ubuntu-latest,AWS,404,38,297,None,None,None,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | health check passed for https://billing-api.prod.internal.example.com/healthz | deployment marked successful | warning: 3 non-blocking linter warnings recorded,None,34.19,1216,1,FALSE,FALSE,FALSE,PASS,25,13,3,0,0.114
gha-payment-gateway-service-ci,118000019613-3,2025-10-05T21:41:00,GitHub Actions,payments/payment-gateway-service,main,7af3a7e0326b2a0812433800a64b1990920434cd,devops-bot,Java,ubuntu-latest,On-Prem,249,195,163,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/main | artifact payment-gateway-service:7af3a7e0 published | all required checks passed,None,41.5,862,1,FALSE,FALSE,FALSE,PASS,12,2,0,0,0.029
gitlab-notification-service-release,pipeline/1024364/job/2417598,2026-04-13T02:00:00,GitLab CI,messaging/notification-service,main,03364f9911931d8a343c6ab55f391f7090c666f6,qa_automation,Python,ubuntu-latest,GCP,718,1334,1144,test,Dependency Error,NPM_E404,Running with gitlab-runner 17.x | stage=test | $ make test | npm ci | npm ERR! code ETARGET | npm ERR! notarget No matching version found for gin-gonic/gin@9.99.9 | package-lock.json out of sync | ERROR: Job failed: exit code 1,MEDIUM,42.11,7805,3,FALSE,FALSE,FALSE,FAIL,53,2,9,0,0.235
ado-internal-api-gateway-pr-validation,20260607.84,2025-12-07T01:37:00,Azure DevOps,platform/internal-api-gateway,master,fcde90e75dcfc9e455003bdee35185555b5cf74c,release_manager,C++,self-hosted-linux,AWS,393,299,445,None,None,None,##[section]Starting: deploy | Agent job on Azure Pipelines | health check passed for https://internal-api-gateway.staging.internal.example.com/healthz | deployment marked successful,None,66.07,7943,2,FALSE,FALSE,FALSE,PASS,44,21,11,0,0.281
jenkins-auth-service-nightly-regression,auth-service/develop#21129,2026-04-01T17:19:00,Jenkins,security/auth-service,develop,04b8e12703b752e52959f0c57fffb13aa56d61be,release_manager,C++,ubuntu-latest,Azure,263,542,0,test,Test Failure,JUNIT_TEST_FAILURE,"[Pipeline] stage(test) | [Pipeline] sh | pytest -q C:\agent\_work\1\s\src\users\service.cpp | FAILED payment.test.js::test_deploy_contract - assert {""status"":""ok""} == {""status"":""error""} | short_sha=04b8e127 | script returned exit code 1",HIGH,54.5,7872,1,FALSE,FALSE,FALSE,FAIL,86,40,9,11,0.431
gitlab-order-fulfillment-service-deploy-staging,pipeline/880082/job/2100183,2025-10-01T06:47:00,GitLab CI,commerce/order-fulfillment-service,feature/pagos,11939acf2f8fce5380caee465ae10239ec8a8537,devops-bot,Java,ubuntu-latest,On-Prem,823,945,219,None,None,None,Running with gitlab-runner 17.x | stage=security-scan | $ make security-scan | dependency audit completed with no blocking vulnerabilities | status=success,None,78.74,10036,1,FALSE,FALSE,FALSE,PASS,85,11,10,0,0.517
gha-order-fulfillment-service-nightly-regression,118000129783-3,2025-11-01T16:23:00,GitHub Actions,commerce/order-fulfillment-service,release/2026.07,cb9dcefc36acca65ded96143a8efed0e4352b0cb,release_manager,NodeJS,ubuntu-latest,On-Prem,709,400,134,None,None,None,Run deploy job on ubuntu-latest | ##[group]refs/heads/release | health check passed for https://order-fulfillment-service.dev.internal.example.com/healthz | deployment marked successful | warning: 2 non-blocking linter warnings recorded,None,49.19,2165,1,FALSE,FALSE,FALSE,PASS,7,4,2,0,0.097
circleci-payment-gateway-service-pr-validation,321b017a-bac5-5ad9-a19f-9b1e555a3e0d,2026-04-07T05:42:00,CircleCI,payments/payment-gateway-service,bugfix/flaky-login-test,6da18a72731938879585094d20bea50792c8e2ce,carlos_dev,Rust,windows-latest,On-Prem,649,1320,247,deploy,Configuration Error,PydanticValidationError,"CircleCI step deploy | working_directory=~/project/payment-gateway-service | terraform plan | Error: Missing required variable ""container_image""; set TF_VAR_container_image before deployment | Exited with code 1",MEDIUM,67.29,18076,1,FALSE,FALSE,FALSE,FAIL,22,2,4,0,0.92
gitlab-ci-templates-deploy-staging,pipeline/881338/job/2102942,2025-10-03T12:46:00,GitLab CI,devops/ci-templates,release/2026.06,486c7e81d0f3551d97d722f7d8891742a14f080e,devops-bot,Go,self-hosted-linux,On-Prem,275,597,259,None,None,None,Running with gitlab-runner 17.x | stage=ci | $ make ci | 2025-10-03 12:46:00 checkout 486c7e81 | dependencies restored from cache | build and tests completed successfully,None,38.57,4814,0,FALSE,FALSE,FALSE,PASS,12,11,3,0,0.125
circleci-recsys-clickthrough-service-security-scan,b58a9e40-f8b2-529d-a52c-7a76bd2c11a7,2025-12-20T18:35:00,CircleCI,mlops/recsys-clickthrough-service,bugfix/flaky-login-test,affee5759dd5159ade22aa6d89d74a210b0d5af6,qa_automation,NodeJS,ubuntu-latest,GCP,721,302,446,None,None,None,CircleCI step deploy | working_directory=~/project/recsys-clickthrough-service | health check passed for https://recsys-clickthrough-service.dev.internal.example.com/healthz | deployment marked successful,None,18.03,1854,1,FALSE,FALSE,FALSE,PASS,19,11,0,0,0.27
jenkins-helm-charts-build-test-deploy,helm-charts/release#21239,2026-04-02T16:45:00,Jenkins,infra/helm-charts,release/2026.07,43d50c5bbac5c744f8df25443434c89ca983b914,qa_automation,Python,ubuntu-latest,Azure,311,245,193,build,Resource Exhaustion,OOM_KILLED,[Pipeline] stage(build) | [Pipeline] sh | npm run build | FATAL ERROR: Reached heap limit Allocation failed - JavaScript heap out of memory | address=0xe75a44f6e7b0,CRITICAL,85.41,13872,3,FALSE,FALSE,FALSE,FAIL,21,3,14,0,0.901
ado-inventory-sync-worker-release,20260602.26,2026-05-14T21:47:00,Azure DevOps,ops/inventory-sync-worker,hotfix/urgent-rollout,34c3b7def71586a49bca8c64afa2a7ba17d8f6cd,maria_sre,C++,windows-latest,On-Prem,1391,825,969,deploy,Security Scan Failure,DEPENDABOT_ALERT,##[section]Starting: deploy | Agent job on Azure Pipelines | snyk test --severity-threshold=high | ✗ High severity vulnerability found in spring-boot-starter-web; upgrade to patched version before release,CRITICAL,58.86,12654,0,FALSE,FALSE,FALSE,FAIL,18,44,23,0,0.398
gha-billing-api-pr-validation,118000269288-2,2025-12-05T17:02:00,GitHub Actions,finance/billing-api,hotfix/urgente,9ed83c0851e26ac298b5e502aec6217db7130b32,release_manager,Rust,ubuntu-latest,GCP,1288,1190,213,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | artifact billing-api:9ed83c08 published | all required checks passed | warning: 5 non-blocking linter warnings recorded,None,61.59,12947,2,FALSE,FALSE,FALSE,PASS,73,32,5,0,0.346
gha-rag-qa-service-pr-validation,118000781229-1,2026-04-09T15:27:00,GitHub Actions,platform-team/rag-qa-service,master,26dfdf064a171ea7bbf12fa7dde7def25d58201a,akash_mlops,Python,macos-latest,Azure,469,1378,602,deploy,Permission Error,K8S_RBAC_FORBIDDEN,Run deploy job on ubuntu-latest | ##[group]refs/heads/master | aws ecr get-login-password | An error occurred (AccessDeniedException): User arn:aws:sts::123456789012:assumed-role/github-actions is not authorized to perform ecr:GetAuthorizationToken,CRITICAL,48.71,4264,1,FALSE,FALSE,FALSE,FAIL,31,9,3,0,0.603
gitlab-kafka-stream-processor-security-scan,pipeline/999511/job/2362925,2026-05-04T19:05:00,GitLab CI,data/kafka-stream-processor,feature/model-registry,554c298deda2637019b9b472e70aa6fa8b1bc5d8,dependabot[bot],NodeJS,windows-latest,AWS,1375,879,452,test,Resource Exhaustion,RUNNER_DISK_FULL,Running with gitlab-runner 17.x | stage=test | $ make test | npm run build | FATAL ERROR: Reached heap limit Allocation failed - JavaScript heap out of memory | address=0x0e58ecaa89a2,CRITICAL,95.62,12772,1,FALSE,FALSE,FALSE,FAIL,71,14,10,0,0.886
gha-notification-service-release,118000166696-3,2025-11-10T17:01:00,GitHub Actions,messaging/notification-service,feature/order-events,7287a3ef573082661f48d3196affb69673aa5543,maria_sre,NodeJS,windows-latest,On-Prem,768,196,365,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/feature/order-events | artifact notification-service:7287a3ef published | all required checks passed,None,59.42,371,0,FALSE,FALSE,FALSE,PASS,27,7,3,0,0.066
circleci-recsys-clickthrough-service-deploy-staging,7afd38c6-c914-5d27-9714-453f9f9c5a8e,2026-04-15T02:16:00,CircleCI,mlops/recsys-clickthrough-service,renovate/python-requests-2.x,1ac84c1104933af5994e6d03e4803a44b967c3fc,data_pipeline_bot,Go,macos-latest,Azure,350,1119,0,test,Test Failure,NPM_TEST_FAILED,CircleCI step test | working_directory=~/project/recsys-clickthrough-service | mvn test | [ERROR] Failures: OrderServiceTest.shouldCreateOrder:203 expected:<201> but was:<500>,MEDIUM,50.55,4812,0,FALSE,FALSE,FALSE,FAIL,67,25,10,7,0.357
ado-e2e-test-suite-ci,20260625.23,2026-04-20T19:37:00,Azure DevOps,qa/e2e-test-suite,feature/auth-jwt,00f5725a8084510cdc7325992b0fa487720be3c0,maria_sre,Java,windows-latest,AWS,848,187,688,build,Network Error,TLS_HANDSHAKE_TIMEOUT,##[section]Starting: build | Agent job on Azure Pipelines | curl -fsS https://e2e-test-suite.staging.internal.example.com/healthz | OpenSSL SSL_connect: Connection reset by peer in connection to 10.112.80.14:9965 | ##[error]Bash exited with code 1,HIGH,39.24,16705,5,FALSE,FALSE,FALSE,FAIL,9,41,7,0,0.857
circleci-risk-scoring-service-build-test-deploy,5d7112e0-b65e-50a1-8f3c-6181d09a9bc0,2026-05-01T12:02:00,CircleCI,risk/risk-scoring-service,release/2026.07,f610aee8ffdcb019a646aa4ef2acf04320dd8902,devops-bot,Rust,windows-latest,GCP,753,1447,311,deploy,Network Error,API_GATEWAY_TIMEOUT,CircleCI step deploy | working_directory=~/project/risk-scoring-service | apt-get update | Temporary failure resolving archive.ubuntu.com; runner network check failed,MEDIUM,84.62,21289,3,FALSE,FALSE,FALSE,FAIL,51,36,10,0,0.75
gha-reporting-dashboard-security-scan,118000228455-2,2025-11-25T19:01:00,GitHub Actions,reporting/reporting-dashboard,master,1923f2b8d5252e91e786032dfa01d3ff945089a1,maria_sre,Java,windows-latest,On-Prem,666,547,491,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/master | dependency audit completed with no blocking vulnerabilities | status=success | warning: 1 non-blocking linter warnings recorded,None,54.74,723,0,FALSE,FALSE,FALSE,PASS,29,3,1,0,0.21
gha-recsys-clickthrough-service-pr-validation,118000159922-2,2025-11-09T03:45:00,GitHub Actions,mlops/recsys-clickthrough-service,bugfix/flaky-login-test,f2b3c840be1944c1f3f2b518c28b42cd258db242,dependabot[bot],Rust,ubuntu-latest,On-Prem,306,484,398,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/bugfix/flaky-login-test | 2025-11-09 03:45:00 checkout f2b3c840 | dependencies restored from cache | build and tests completed successfully,None,50.99,4389,0,FALSE,FALSE,FALSE,PASS,12,12,3,0,0.241
ado-user-session-service-deploy-staging,20260629.23,2026-04-20T05:50:00,Azure DevOps,platform/user-session-service,feature/pagos,19cea21735e41c1e55538854168730cc2dfe206d,isuru_devops,Rust,macos-latest,GCP,249,164,19,deploy,Permission Error,GITHUB_TOKEN_PERMISSION_DENIED,##[section]Starting: deploy | Agent job on Azure Pipelines | kubectl apply -f k8s/deployment.yaml -n payments-prod | Error from server (Forbidden): serviceaccount ci-deployer cannot patch deployments.apps in namespace payments-prod,HIGH,44.35,2843,0,FALSE,FALSE,FALSE,FAIL,9,6,3,0,0.321
jenkins-model-serving-platform-ci,model-serving-platform/hotfix-urgente#3944,2025-10-28T12:51:00,Jenkins,platform/model-serving-platform,hotfix/urgente,73ae95f4a855bbed712c1507a37a2ee98352d5b6,nimal_backend,Rust,macos-latest,AWS,412,538,164,None,None,None,[Pipeline] stage(security-scan) | [Pipeline] sh | dependency audit completed with no blocking vulnerabilities | status=success,None,20.51,3420,1,FALSE,FALSE,FALSE,PASS,18,2,4,0,0.198
jenkins-analytics-etl-ci,analytics-etl/main#28705,2026-06-09T03:20:00,Jenkins,data/analytics-etl,main,c6e96892b3cdfe6d22c287acb70cb5a11e887fe7,github-actions[bot],Rust,ubuntu-latest,AWS,1778,1610,1077,deploy,Timeout,MAVEN_DOWNLOAD_TIMEOUT,[Pipeline] stage(deploy) | [Pipeline] sh | kubectl rollout status deployment/analytics-etl -n prod --timeout=300s | timed out waiting for the condition | script returned exit code 1,MEDIUM,76.57,23783,4,FALSE,FALSE,TRUE,FAIL,44,8,2,0,0.247
gha-reporting-dashboard-nightly-regression,118001006457-2,2026-06-03T17:32:00,GitHub Actions,reporting/reporting-dashboard,feature/auth-jwt,05325ff112929b8e31526a3d30718b3e88d56d40,devops-bot,NodeJS,ubuntu-latest,GCP,1286,1274,372,deploy,Deployment Failure,ALB_TARGET_UNHEALTHY,Run deploy job on ubuntu-latest | ##[group]refs/heads/feature/auth-jwt | AWS ALB target group health check failed: target 10.77.58.232:9989 unhealthy after deployment; CodeDeploy marked revision failed,HIGH,71.81,23310,3,FALSE,TRUE,FALSE,FAIL,25,36,14,0,0.698
gha-reporting-dashboard-pr-validation,118001073983-2,2026-05-21T08:32:00,GitHub Actions,reporting/reporting-dashboard,main,02b634e96cc4e91c8d5965b9920cd404d4866514,renovate[bot],C++,windows-latest,AWS,823,491,124,build,Network Error,TLS_HANDSHAKE_TIMEOUT,Run build job on ubuntu-latest | ##[group]refs/heads/main | docker pull registry.gitlab.com/reporting-dashboard:02b634e9 | received unexpected HTTP status: 504 Gateway Timeout from registry mirror 10.21.21.181 | Error: Process completed with exit code 1,MEDIUM,90.58,19901,4,FALSE,FALSE,FALSE,FAIL,53,3,14,0,0.747
gitlab-terraform-infra-release,pipeline/1011964/job/2390320,2026-05-27T09:33:00,GitLab CI,infra/terraform-infra,main,6a5717cd3bcadfc48d9641f6dc132f09d3a6a66e,devops-bot,Java,self-hosted-linux,On-Prem,1104,653,597,test,Network Error,ECONNRESET,"Running with gitlab-runner 17.x | stage=test | $ make test | npm ci | request to https://registry.npmjs.org/serde failed, reason: getaddrinfo EAI_AGAIN registry.npmjs.org | ERROR: Job failed: exit code 1",HIGH,52.46,5214,3,FALSE,FALSE,FALSE,FAIL,75,37,2,0,0.902
ado-reporting-dashboard-nightly-regression,20260614.25,2026-05-01T11:21:00,Azure DevOps,reporting/reporting-dashboard,feature/auth-jwt,ae9bc13dfa34cb42133d7b9110f93688b46ff8a8,devops-bot,Rust,windows-latest,AWS,1318,1215,0,test,Test Failure,NPM_TEST_FAILED,##[section]Starting: test | Agent job on Azure Pipelines | go test ./... | --- FAIL: TestPaymentWebhook (0.1s) | handler_test.go:155: got nil response body,HIGH,67.07,8641,1,FALSE,FALSE,FALSE,FAIL,53,33,6,2,0.747
gha-fraud-detection-api-release,118000802839-1,2026-04-14T23:35:00,GitHub Actions,platform-team/fraud-detection-api,feature/model-registry,37edf2ba8785c1628ade256907cce20a25d0cadf,dependabot[bot],Python,self-hosted-linux,GCP,1649,988,0,test,Test Failure,JUNIT_TEST_FAILURE,Run test job on ubuntu-latest | ##[group]refs/heads/feature-x | 2026-04-14 23:35:00 /home/runner/work/fraud-detection-api/fraud-detection-api/tests/test_feature_store.py:144: AssertionError: expected HTTP 200 but got 500 for GET /api/reports | failing test=test_checkout.py | Error: Process completed with exit code 1 | Error: Process completed with exit code 1,HIGH,67.23,10493,2,TRUE,FALSE,FALSE,FAIL,72,23,15,3,0.526
gha-internal-api-gateway-build-test-deploy,118000112240-3,2025-10-28T11:33:00,GitHub Actions,platform/internal-api-gateway,master,52e80fdef848217ef8a459a098aeb5cd96c7a891,dependabot[bot],Python,macos-latest,GCP,490,537,13,None,None,None,Run security-scan job on ubuntu-latest | ##[group]refs/heads/master | dependency audit completed with no blocking vulnerabilities | status=success,None,68.23,4351,1,FALSE,FALSE,FALSE,PASS,20,2,4,0,0.017
circleci-search-api-release,befb7fdf-5eb2-5c4a-953f-9129ced02a58,2025-10-03T22:55:00,CircleCI,search/search-api,bugfix/payment-webhook,9c30851ad67995ebe7a4f53e68882976843999e6,platform_admin,C++,ubuntu-latest,Azure,241,318,336,None,None,None,CircleCI step security-scan | working_directory=~/project/search-api | dependency audit completed with no blocking vulnerabilities | status=success,None,24.64,948,1,FALSE,FALSE,FALSE,PASS,19,3,0,0,0.201
gha-reporting-dashboard-release,118000211298-3,2025-11-21T16:40:00,GitHub Actions,reporting/reporting-dashboard,hotfix/urgente,813df0f6bb28cefc1c827a9a2885445195bd196a,release_manager,NodeJS,ubuntu-latest,None,699,953,528,None,None,None,Run test job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | NodeJS unit and integration tests passed | coverage report uploaded | no deployment rollback required | warning: 6 non-blocking linter warnings recorded,None,60.11,2361,0,FALSE,FALSE,FALSE,PASS,32,34,6,0,0.439
gha-mobile-backend-deploy-staging,118000154078-1,2025-11-07T15:26:00,GitHub Actions,mobile/mobile-backend,feature/order-events,45549d7fa299636671098099eae5a6b4ff27238b,qa_automation,C++,ubuntu-latest,On-Prem,80,115,426,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/feature | 2025-11-07 15:26:00 checkout 45549d7f | dependencies restored from cache | build and tests completed successfully,None,68.93,1854,1,FALSE,FALSE,FALSE,PASS,3,3,1,0,0.32
